X,Y,Nr_Id,Specia,Diametru,Inaltime,Stare_Viab,Grad_Intre,Risc,Protejat,Data,Tip,Sp_Verde,Localitate,Strada,icon_url
24.2440782904912,45.6477670780877,"404",Arin,"9","6,2","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"12",Talmacel,,./0.png
24.2440943266456,45.647787022972,"405",Tei,"22","6,5","4","2",Nu,Nu,26 iulie- 10 august,Foioasa,"12",Talmacel,,./0.png
24.2441914586095,45.6477755073823,"406",Nuc,"45","11,2","4","1",Nu,Da,26 iulie- 10 august,Pom,"12",Talmacel,,./1.png
24.2443646447146,45.6478104293584,"407",Nuc,"42","9,5","4","1",Nu,Da,26 iulie- 10 august,Pom,"12",Talmacel,,./1.png
24.2444661475399,45.6478152501329,"408",Nuc,"31","8,6","4","1",Nu,Da,26 iulie- 10 august,Pom,"12",Talmacel,,./1.png
24.244539589214,45.6478374498543,"409",Arin,"52","6,5","4","3",Nu,Nu,26 iulie- 10 august,Foioasa,"12",Talmacel,,./0.png
24.2445859335535,45.647805554444,"410",Arin,"38","6,7","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"12",Talmacel,,./0.png
24.2446266582413,45.6478075774366,"411",Arin,"9","7,2","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"12",Talmacel,,./0.png
24.2445968453223,45.6478475880877,"412",Arin,"12","7,1","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"12",Talmacel,,./0.png
24.2446842210983,45.647836529877,"413",Nuc,"27","8,2","4","1",Nu,Da,26 iulie- 10 august,Pom,"12",Talmacel,,./1.png
24.2447312314694,45.6478094672771,"414",Nuc,"24","8,5","4","1",Nu,Da,26 iulie- 10 august,Pom,"12",Talmacel,,./1.png
24.2448787481236,45.6477238156074,"415",Salcam,"21","7,5","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"12",Talmacel,,./0.png
24.2448269785813,45.6477508467096,"416",Salcam,"12","7,7","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"12",Talmacel,,./0.png
24.2449313685613,45.6477749072523,"417",Salcie,"27","10,8","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"11",Talmacel,,./0.png
24.2450516479049,45.6477324731732,"418",Salcie,"25","10,8","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"11",Talmacel,,./0.png
24.2451515125164,45.647739144153,"419",Arin,"34","13,9","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"11",Talmacel,,./0.png
24.2451956849842,45.6477107272163,"420",Arin,"52","13,8","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"11",Talmacel,,./0.png
24.2453084274281,45.6476800940159,"421",Nuc,"61","12,5","4","1",Nu,Da,26 iulie- 10 august,Pom,"11",Talmacel,,./1.png
24.2450898331973,45.6479172144036,"422",Salcam,"22","12","4","1",Exista,Nu,26 iulie- 10 august,Foioasa,"10",Talmacel,,./0.png
24.2451755804899,45.6479038770028,"423",Salcam,"35","12,8","4","1",Exista,Nu,26 iulie- 10 august,Foioasa,"10",Talmacel,,./0.png
24.2452939457804,45.6478963668,"424",Salcam,"29","12,8","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"10",Talmacel,,./0.png
24.2453986185176,45.6478982802196,"425",Salcam,"28","9,8","4","1",Exista,Nu,26 iulie- 10 august,Foioasa,"10",Talmacel,,./0.png
24.2487502075177,45.648765762753,"426",Arin,"45","10,8","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"181",Talmacel,,./0.png
24.2487714391438,45.6488166466425,"427",Arin,"58","16,5","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"181",Talmacel,,./0.png
24.2487888776011,45.6488650658995,"428",Arin,"45","15,6","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"181",Talmacel,,./0.png
24.2487825657349,45.6488947874757,"429",Arin,"52","10,1","2","1",Nu,Nu,26 iulie- 10 august,Foioasa,"182",Talmacel,,./0.png
24.2490855896197,45.6488648270462,"430",Salcie,"48","7,2","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"181",Talmacel,,./0.png
24.2490230850547,45.6488568521146,"431",Salcie,"54","15,6","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"181",Talmacel,,./0.png
24.249054996849,45.6489673327962,"432",Salcie,"45","14,5","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"182",Talmacel,,./0.png
24.2490199113277,45.6489119663139,"433",Salcie,"38","10,9","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"181",Talmacel,,./0.png
24.2491187816171,45.6489836108156,"434",Salcam,"15","7,5","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"182",Talmacel,,./0.png
24.2492075238564,45.6490063963141,"435",Salcie,"42","10,9","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"182",Talmacel,,./0.png
24.2492796063785,45.6490176095253,"436",Salcie,"25","8,6","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"182",Talmacel,,./0.png
24.2491897829541,45.6489545596792,"437",Mar,"24","7,1","3","2",Nu,Nu,26 iulie- 10 august,Pom,"182",Talmacel,,./1.png
24.2492418945319,45.6489334346786,"438",Salcie,"41","14,5","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"181",Talmacel,,./0.png
24.2492664498471,45.6489699467001,"439",Salcie,"38","13,4","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"182",Talmacel,,./0.png
24.2493510653834,45.6489548040231,"440",Salcie,"34","14,5","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"181",Talmacel,,./0.png
24.2493103375069,45.6489914605842,"441",Salcie,"34","15,1","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"182",Talmacel,,./0.png
24.2493491256988,45.6490041582527,"442",Salcie,"40","15,2","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"182",Talmacel,,./0.png
24.2493824554409,45.6489829093897,"443",Salcie,"25","10,8","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"182",Talmacel,,./0.png
24.2493196578185,45.6490227489937,"444",Salcie,"34","10,8","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"182",Talmacel,,./0.png
24.2493672690353,45.6489351149716,"445",Nuc,"19","6,2l","3","1",Nu,Da,26 iulie- 10 august,Pom,"181",Talmacel,,./1.png
24.2495403582159,45.6489003869144,"446",Salcie,"28","10,3","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"183",Talmacel,,./0.png
24.2496042392113,45.6489803456004,"447",Salcie,"41","14,5","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"184",Talmacel,,./0.png
24.2497009818886,45.6488992561585,"448",Arin,"19","8,5","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"183",Talmacel,,./0.png
24.2496139848372,45.6489279582576,"449",Arin,"14","8,5","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"183",Talmacel,,./0.png
24.2497471930174,45.6489810434812,"450",Salcie,"63","13 ,5","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"184",Talmacel,,./0.png
24.2497732479577,45.6489575509326,"451",Salcie,"42","12,5","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"184",Talmacel,,./0.png
24.2498542194162,45.6489632074849,"452",Salcie,"46","11,5","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"184",Talmacel,,./0.png
24.2498995361585,45.6489559431887,"453",Salcie,"33","12,5","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"184",Talmacel,,./0.png
24.2499835726118,45.648966499051,"454",Arin,"14","7,5","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"184",Talmacel,,./0.png
24.2500534026483,45.6488949904978,"455",Cires,"36","13,5","3","1",Nu,Nu,26 iulie- 10 august,Pom,"183",Talmacel,,./1.png
24.2500850894409,45.648944479221,"456",Arin,"61","12,5","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"183",Talmacel,,./0.png
24.2502452411084,45.6489596834035,"457",Nuc,"18","7,5","4","1",Nu,Da,26 iulie- 10 august,Pom,"183",Talmacel,,./1.png
24.2501258273953,45.64891547218,"458",Cires,"29","12,8","4","1",Nu,Nu,26 iulie- 10 august,Pom,"183",Talmacel,,./1.png
24.2501231642474,45.6489844955289,"459",Cires,"35","13,8","4","1",Nu,Nu,26 iulie- 10 august,Pom,"183",Talmacel,,./1.png
24.25005338152,45.6490264851884,"460",Nuc,"40","11,5","4","1",Nu,Da,26 iulie- 10 august,Pom,"184",Talmacel,,./1.png
24.2502600342239,45.6490759060938,"461",Arin,85q,"23,1","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"184",Talmacel,,./0.png
24.2508597724123,45.6497215851253,"462",Salcam,"30","10,5","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"185",Talmacel,,./0.png
24.2509011282887,45.6497097120256,"463",Arin,"54","14,5","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"185",Talmacel,,./0.png
24.2509675129618,45.6497741644253,"464",Salcam,"24","10,8","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"185",Talmacel,,./0.png
24.25099969947,45.6497922110839,"465",Salcam,"32","8,5","2","1",Nu,Nu,26 iulie- 10 august,Foioasa,"185",Talmacel,,./0.png
24.2510409384335,45.6498144764339,"466",Frasin,"13","6,5","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"185",Talmacel,,./0.png
24.2510647430385,45.6498299449877,"467",Salcam,"28","8,2","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"185",Talmacel,,./0.png
24.251059429865,45.6497409253137,"468",Salcie,"35","9,5","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"185",Talmacel,,./0.png
24.2510934125763,45.6497625141422,"469",Salcie,"38","8,1","2","1",Nu,Nu,26 iulie- 10 august,Foioasa,"185",Talmacel,,./0.png
24.2511218861353,45.6498401507911,"470",Arin,"69","14,3","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"185",Talmacel,,./0.png
24.251233853323,45.6498675936901,"471",Arin,"77","7,5","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"185",Talmacel,,./0.png
24.2514336834283,45.6499493252225,"472",Frasin,"18","6,5","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"185",Talmacel,,./0.png
24.2513788700425,45.6499390052332,"473",Frasin,"40","12,3","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"185",Talmacel,,./0.png
24.2513495388046,45.6499042450891,"474",Salcam,"36","13,5","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"185",Talmacel,,./0.png
24.2515483930664,45.6499909383545,"475",Arin,"81","11,3","2","1",Nu,Nu,26 iulie- 10 august,Foioasa,"185",Talmacel,,./0.png
24.2516528522735,45.6500872573864,"476",Salcam,"34","11,9","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"185",Talmacel,,./0.png
24.252381037112,45.6509903087109,"477",Salcam,"27","11,8","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,,Talmacel,,./0.png
24.2523941128809,45.6510517128676,"478",Salcam,"35","12,6","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"187",Talmacel,,./0.png
24.2524038358886,45.6510915552233,"479",Salcam,"19","8,5","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"187",Talmacel,,./0.png
24.2524169116576,45.6511349130488,"480",Salcam,"21","10,5","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"187",Talmacel,,./0.png
24.2524655266959,45.6511564747657,"481",Salcam,"14","7,5","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"187",Talmacel,,./0.png
24.2524648561437,45.651201707471,"482",Salcam,"51","13,5","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"187",Talmacel,,./0.png
24.2526222293651,45.6513372354196,"483",Arin,"67","16,8","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"187",Talmacel,,./0.png
24.2526848982197,45.6513926367249,"484",Salcam,"52","13","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"187",Talmacel,,./0.png
24.2527430004452,45.6514701095214,"485",Arin,"59","14,8","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"187",Talmacel,,./0.png
24.2527708844824,45.6515181087538,"486",Arin,"56","9","1","1",Nu,Nu,26 iulie- 10 august,Foioasa,"187",Talmacel,,./0.png
24.2531851676807,45.6518584676165,"487",Arin,"56","15,6","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"188",Talmacel,,./0.png
24.2532542585549,45.6519467464664,"488",Arin,"69","15,8","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"188",Talmacel,,./0.png
24.2527448937505,45.6724751565672,"1",Molid,"21","8,5","4","1",Nu,Nu,26 iulie- 10 august,Conifer,"314",Talmaciu,Strada Corneliu Coposu,./2.png
24.2527007925491,45.6724137453056,"2",Molid,"19","7,9","4","1",Nu,Nu,26 iulie- 10 august,Conifer,"314",Talmaciu,Strada Corneliu Coposu,./2.png
24.25267841801,45.6723892174629,"3",Molid,"26","11,4","4","1",Nu,Nu,26 iulie- 10 august,Conifer,"314",Talmaciu,Strada Corneliu Coposu,./2.png
24.2526525657967,45.672353830775,"4",Molid,"21","11,3","4","1",Nu,Nu,26 iulie- 10 august,Conifer,"314",Talmaciu,Strada Corneliu Coposu,./2.png
24.2526134110968,45.67229316336,"5",Molid,"22","9,8","4","1",Nu,Nu,26 iulie- 10 august,Conifer,"314",Talmaciu,Strada Corneliu Coposu,./2.png
24.2525461716226,45.6722007510971,"6",Molid,"10","4,5","4","1",Nu,Nu,26 iulie- 10 august,Conifer,"314",Talmaciu,Strada Corneliu Coposu,./2.png
24.252516049888,45.6721723627583,"7",Paltin de munte,"30","8,7","4","2",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2525098665926,45.6721607978274,"8",Paltin de munte,"28","9,6","4","2",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2524910754381,45.6721308019592,"9",Paltin de munte,"27","9,8","4","1
2p",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2524730596814,45.6720978938274,"10",Paltin de munte,"29","10,1","4","2",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2524517887102,45.6720706073807,"11",Molid,"23","11","4","2",Nu,Nu,26 iulie- 10 august,Conifer,"314",Talmaciu,Strada Corneliu Coposu,./2.png
24.2524240032223,45.6720352714558,"12",Molid,"12","11,3","4","2",Nu,Nu,26 iulie- 10 august,Conifer,"314",Talmaciu,Strada Corneliu Coposu,./2.png
24.2523963707036,45.6719985037449,"13",Salcam,"54","13","4","2",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2523432191792,45.6719400381637,"14",Plop,"18","11,4","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2523339033596,45.6719142414587,"15",Molid,"25","12,5","4","1",Nu,Nu,26 iulie- 10 august,Conifer,"314",Talmaciu,Strada Corneliu Coposu,./2.png
24.2523021545973,45.6718683185853,"16",Plop,"26","13,6","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2522865795405,45.6718480359136,"17",Molid,"30","10,1","4","1",Nu,Nu,26 iulie- 10 august,Conifer,"314",Talmaciu,Strada Corneliu Coposu,./2.png
24.2522406100954,45.6717903206466,"18",Otetar,"8","2,5","4","1",Nu,Nu,26 iulie- 10 august,Ornamental,"314",Talmaciu,Strada Corneliu Coposu,./3.png
24.2522094697565,45.6717492950074,"19",Otetar,"10","3","4","1",Nu,Nu,26 iulie- 10 august,Ornamental,"314",Talmaciu,Strada Corneliu Coposu,./3.png
24.2521612000956,45.6716858718522,"20",Otetar,"8","2,5","4","1",Nu,Nu,26 iulie- 10 august,Ornamental,"314",Talmaciu,Strada Corneliu Coposu,./3.png
24.251987746045,45.6715945918451,"21",Stejar,"22","9","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2519007807544,45.6716324547639,"22",Stejar,"38","11,5","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2518253031833,45.671660064983,"23",Stejar,"14","5","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2516786803692,45.6717323709505,"24",Corcodus,"10","6,2","4","1",Nu,Nu,26 iulie- 10 august,Pom,"314",Talmaciu,Strada Corneliu Coposu,./1.png
24.2518009141896,45.6716959684382,"25",Corcodus,"9","6,2","4","1",Nu,Nu,26 iulie- 10 august,Pom,"314",Talmaciu,Strada Corneliu Coposu,./1.png
24.2516353473379,45.6717602355964,"26",Stejar,"26","5,7","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2515657934591,45.6717963502066,"27",Stejar,"33","7,8","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2514764647671,45.6718303030773,"28",Stejar,"40","7,8","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2513170580091,45.671910931515,"29",Stejar,"27","8","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2512503329505,45.671962743403,"30",Stejar,"25","8,1","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2512226766384,45.6719720431324,"31",Corcodus,"13","7,5","4","1",Nu,Nu,26 iulie- 10 august,Pom,"314",Talmaciu,Strada Corneliu Coposu,./1.png
24.251191318093,45.6719511808213,"32",Corcodus,"10","6,5","4","1",Nu,Nu,26 iulie- 10 august,Pom,"314",Talmaciu,Strada Corneliu Coposu,./1.png
24.2512018053933,45.6719615778482,"33",Corcodus,"10","5,6","4","1",Nu,Nu,26 iulie- 10 august,Pom,"314",Talmaciu,Strada Corneliu Coposu,./1.png
24.2511550429465,45.6719867457118,"34",Corcodus,"17","5,8","4","1",Nu,Nu,26 iulie- 10 august,Pom,"314",Talmaciu,Strada Corneliu Coposu,./1.png
24.2515062438054,45.6725250985853,"35",Corcodus,"20","4,6","4","1",Nu,Nu,26 iulie- 10 august,Pom,"314",Talmaciu,Strada Corneliu Coposu,./1.png
24.2515584616346,45.672593505471,"36",Corcodus,"30","6,5","4","1",Nu,Nu,26 iulie- 10 august,Pom,"314",Talmaciu,Strada Corneliu Coposu,./1.png
24.2515984389547,45.6726381281077,"37",Mesteacan,"10","12,4","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2516155772842,45.6726568651236,"38",Mesteacan,"12","6,2","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2516508244641,45.6726940068977,"39",Mesteacan,"22","7,5","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2518446315723,45.6729384132618,"40",Mesteacan,"12","6,1","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2518927160072,45.6729908774302,"41",Mesteacan,"14","6,8","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2519064103185,45.6730143325427,"42",Corcodus,"9","4,5","4","1",Nu,Nu,26 iulie- 10 august,Pom,"314",Talmaciu,Strada Corneliu Coposu,./1.png
24.2519352750717,45.673059220702,"43",Mesteacan,"11","5,8","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2520176550069,45.6731478043608,"44",Mesteacan,"9","4,8","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2521564836877,45.6733136266063,"45",Mesteacan,"10","6,4","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2522167148106,45.6733969853181,"46",Mesteacan,"18","8,9","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Corneliu Coposu,./0.png
24.2524014898871,45.6734952144101,"47",Stejar,"34","9","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Gheorghe Lazar,./0.png
24.2525092436972,45.6734290429658,"48",Dud,"24","7,1","4","1",Nu,Nu,26 iulie- 10 august,Pom,"314",Talmaciu,Strada Gheorghe Lazar,./1.png
24.2525492328621,45.6734005221831,"49",Stejar,"23","6,5","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Gheorghe Lazar,./0.png
24.2526275677436,45.6733580306988,"50",Corcodus,"11","4,2","4","1",Nu,Nu,26 iulie- 10 august,Pom,"314",Talmaciu,Strada Gheorghe Lazar,./1.png
24.2526837077629,45.6733137004249,"51",Stejar,"23","6,1","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Gheorghe Lazar,./0.png
24.2528483171055,45.6732128538862,"52",Dud,"24","7,1","4","1",Nu,Nu,26 iulie- 10 august,Pom,"314",Talmaciu,Strada Gheorghe Lazar,./1.png
24.2529170776583,45.6731638655158,"53",Stejar,"22","7,2","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Gheorghe Lazar,./0.png
24.2529770223913,45.6731239621851,"54",Stejar,"40","8,8","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Gheorghe Lazar,./0.png
24.2530485565904,45.6730661876563,"55",Stejar,"39","9,2","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"314",Talmaciu,Strada Gheorghe Lazar,./0.png
24.2530660774609,45.6730381966102,"56",Duglas,"16","5,3","4","1",Nu,Nu,26 iulie- 10 august,Conifer,"314",Talmaciu,Strada Gheorghe Lazar,./2.png
24.2530830588632,45.6730144348455,"57",Nuc,"26","7","4","1",Nu,Da,26 iulie- 10 august,Pom,"314",Talmaciu,Strada Gheorghe Lazar,./1.png
24.2530619079701,45.67291626401,"58",Molid,"30","11,5","4","1",Nu,Nu,26 iulie- 10 august,Conifer,"314",Talmaciu,Strada Corneliu Coposu,./2.png
24.2529673534593,45.6727807016037,"59",Duglas,"33","7,7","4","1",Nu,Nu,26 iulie- 10 august,Conifer,"314",Talmaciu,Strada Corneliu Coposu,./2.png
24.2529250684801,45.6727279373001,"60",Molid,"27","12,5","4","2",Nu,Nu,26 iulie- 10 august,Conifer,"314",Talmaciu,Strada Corneliu Coposu,./2.png
24.2527648829833,45.6727688762149,"61",Tuia,"5","2,5","4",1l,Nu,Nu,26 iulie- 10 august,Ornamental,"314",Talmaciu,Strada Corneliu Coposu,./3.png
24.2527695907732,45.672778049992,"62",Tuia,"5","2,5","4","1",Nu,Nu,26 iulie- 10 august,Ornamental,"314",Talmaciu,Strada Corneliu Coposu,./3.png
24.2523063347569,45.672328701444,"63",Tuia,"13","5,8","4","1",Nu,Nu,26 iulie- 10 august,Ornamental,"314",Talmaciu,Strada Corneliu Coposu,./3.png
24.2522954229925,45.6723138995992,"64",Tuia,"11","5,6","4","1",Nu,Nu,26 iulie- 10 august,Ornamental,"314",Talmaciu,Strada Corneliu Coposu,./3.png
24.2522623779582,45.67229268789,"65",Tuia,"13","6","4","1",Nu,Nu,26 iulie- 10 august,Ornamental,"314",Talmaciu,Strada Corneliu Coposu,./3.png
24.2522511885453,45.6722805932244,"66",Tuia,"17","6","4","1",Nu,Nu,26 iulie- 10 august,Ornamental,"314",Talmaciu,Strada Corneliu Coposu,./3.png
24.2520726694298,45.6721392301487,"67",Molid,"22","8,3","4","1",Nu,Nu,26 iulie- 10 august,Conifer,"314",Talmaciu,Strada Corneliu Coposu,./2.png
24.2519588720896,45.6720704191229,"68",Tuia,"6","4,5","4","1",Nu,Nu,26 iulie- 10 august,Ornamental,"314",Talmaciu,Strada Corneliu Coposu,./3.png
24.2521999313747,45.6723933577484,"69",Tuia,"6","3,5","4","1",Nu,Nu,26 iulie- 10 august,Ornamental,"314",Talmaciu,Strada Corneliu Coposu,./3.png
24.2522122083947,45.6724144331414,"70",Tuia,"9","5,2","4","1",Nu,Nu,26 iulie- 10 august,Ornamental,"314",Talmaciu,Strada Corneliu Coposu,./3.png
24.2536445142831,45.6726337810675,"71",Tei,"17","6,1","4","2",Nu,Nu,26 iulie- 10 august,Foioasa,"317",Talmaciu,Strada Gheorghe Lazar,./0.png
24.2536045240061,45.6726262385866,"72",Tei,"18","6,5","4","2",Nu,Nu,26 iulie- 10 august,Foioasa,"317",Talmaciu,Strada Gheorghe Lazar,./0.png
24.2535728143093,45.6726497346064,"73",Tei,"21","7,2","4","2",Nu,Nu,26 iulie- 10 august,Foioasa,"317",Talmaciu,Strada Gheorghe Lazar,./0.png
24.2535398340122,45.6726417300985,"74",Tuia,"10","4,2","4","3",Nu,Nu,26 iulie- 10 august,Ornamental,"317",Talmaciu,Strada Gheorghe Lazar,./3.png
24.2536374614114,45.6726555762153,"75",Tuia,"8","3,8","4","2",Nu,Nu,26 iulie- 10 august,Ornamental,"317",Talmaciu,Strada Gheorghe Lazar,./3.png
24.2536204487695,45.6726635917616,"76",Tuia,"7","3,6","4","2",Nu,Nu,26 iulie- 10 august,Ornamental,"317",Talmaciu,Strada Gheorghe Lazar,./3.png
24.2536087534194,45.672671303521,"77",Tuia,"7","4,2","4","2",Nu,Nu,26 iulie- 10 august,Ornamental,"317",Talmaciu,Strada Gheorghe Lazar,./3.png
24.2535958348156,45.6726801924538,"78",Tuia,"8","4,8","4","2",Nu,Nu,26 iulie- 10 august,Ornamental,"317",Talmaciu,Strada Gheorghe Lazar,./3.png
24.2535866062752,45.6726840261789,"79",Tuia,"6","4,5","4","2",Nu,Nu,26 iulie- 10 august,Ornamental,"317",Talmaciu,Strada Gheorghe Lazar,./3.png
24.2535785490695,45.6726905765844,"80",Tuia,"6","3,6","4","2",Nu,Nu,26 iulie- 10 august,Ornamental,"317",Talmaciu,Strada Gheorghe Lazar,./3.png
24.2535293528337,45.672667058344,"81",Tei,"16","6","4","2",Nu,Nu,26 iulie- 10 august,Foioasa,"317",Talmaciu,Strada Gheorghe Lazar,./0.png
24.253506485666,45.6726975541186,"82",Tei,"21","7,5","4","2",Nu,Nu,26 iulie- 10 august,Foioasa,"317",Talmaciu,Strada Gheorghe Lazar,./0.png
24.253524944927,45.6727259503345,"83",Tuia,"11","4,2","4","2",Nu,Nu,26 iulie- 10 august,Ornamental,"317",Talmaciu,Strada Gheorghe Lazar,./3.png
24.253513513615,45.6727319706858,"84",Tuia,"7","4,3","4","2",Nu,Nu,26 iulie- 10 august,Ornamental,"317",Talmaciu,Strada Gheorghe Lazar,./3.png
24.2535032829803,45.6727385068429,"85",Tuia,"7","4,5","4","2",Nu,Nu,26 iulie- 10 august,Ornamental,"317",Talmaciu,Strada Gheorghe Lazar,./3.png
24.2534683514973,45.6727409869253,"86",Mesteacan,"19","9,1","4","2",Nu,Nu,26 iulie- 10 august,Foioasa,"317",Talmaciu,Strada Gheorghe Lazar,./0.png
24.2534209537464,45.6727818193125,"87",Mesteacan,"16","9,3","4","3",Nu,Nu,26 iulie- 10 august,Foioasa,"317",Talmaciu,Strada Gheorghe Lazar,./0.png
